Trend data for Model:	
Model time base:		3
Plot duration (secs):		1800

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
1569		3.788741		3.78675		40.24612		8.276166		13.4079		22.99615		23.04519		79.61174		52.11025		54		0.522918		40.25879		40		23.05953		102.1115		98.10086		54.37707		52.80489		52.79368		61.75261		35.30601		35.3		98.33512		48.52228		48.51		52.921
1572		3.786151		3.78675		40.11663		16.52776		13.4079		23.06017		23.02897		79.52994		52.09756		54		0.469695		40.14802		40		22.99339		94.19221		98.38223		56.41706		52.86498		52.85126		61.77797		35.30984		35.3		98.39174		48.51645		48.51		52.86279
1575		3.785069		3.78675		40.06226		8.377807		13.4079		23.01485		23.04073		79.58934		52.04156		54		0.2916049		40.25274		40		23.05656		102.0653		98.20623		54.41901		52.89996		52.8468		62.17457		35.29301		35.3		98.15044		48.53918		48.51		53.09015
1578		3.78662		3.78675		40.13983		16.57595		13.4079		23.10216		23.01662		79.47801		52.07052		54		0.3582779		40.21886		40		23.03655		94.23588		98.1745		56.35206		52.84382		52.63386		63.74416		35.29945		35.3		98.24209		48.52182		48.51		52.9166
1581		3.787926		3.78675		40.20502		8.302671		13.4079		23.00107		23.05307		79.62414		52.14898		54		0.5676255		40.21216		40		23.03285		102.1321		98.17925		54.39213		52.83991		52.71849		62.85844		35.29962		35.3		98.24478		48.52517		48.51		52.95019
1584		3.785478		3.78675		40.08244		16.50845		13.4079		23.03132		23.01055		79.55433		52.04432		54		0.249558		40.24073		40		23.05032		94.14579		98.19218		56.38247		52.80073		52.77002		61.95104		35.31053		35.3		98.40347		48.50973		48.51		52.79584
1587		3.787491		3.78675		40.18296		8.26418		13.4079		23.07953		23.02866		79.52075		52.06365		54		0.3194745		40.186		40		23.01779		102.2139		98.32165		54.4076		52.81422		52.86477		61.13858		35.31139		35.3		98.41547		48.50646		48.51		52.76318
1590		3.785428		3.78675		40.07959		16.54178		13.4079		23.07715		23.03421		79.52414		52.06477		54		0.3059492		40.21577		40		23.03597		94.26919		98.16931		56.34624		52.78497		52.6938		62.55534		35.29014		35.3		98.11049		48.49995		48.51		52.69812
1593		3.786395		3.78675		40.12801		8.294056		13.4079		23.04661		23.01543		79.53368		52.17975		54		0.6202963		40.25215		40		23.05811		102.1622		98.46663		54.46119		52.83826		52.86812		61.34514		35.29723		35.3		98.2131		48.50895		48.51		52.78818
1596		3.787206		3.78675		40.16846		16.63496		13.4079		23.0456		23.05343		79.57367		52.02304		54		0.1522421		40.28192		40		23.07631		94.20299		98.12256		56.35481		52.80794		52.95025		60.22049		35.31097		35.3		98.41175		48.50368		48.51		52.73551
1599		3.784825		3.78675		40.04965		8.17491		13.4079		23.00899		23.07275		79.63937		52.07399		54		0.2821678		40.2149		40		23.03644		102.2768		98.14854		54.35284		52.79299		52.84638		61.10955		35.28991		35.3		98.1073		48.52322		48.51		52.93092
1602		3.787003		3.78675		40.15863		16.67945		13.4079		23.03946		23.05006		79.59061		52.09308		54		0.4584354		40.24387		40		23.05415		94.10961		98.1831		56.39188		52.81057		52.85205		61.2289		35.29885		35.3		98.23675		48.50894		48.51		52.78813
1605		3.786697		3.78675		40.14331		8.196282		13.4079		23.05354		23.01852		79.54979		52.08446		54		0.417019		40.19617		40		23.02586		102.1637		98.25324		54.40622		52.82113		52.95072		60.34754		35.28927		35.3		98.09769		48.51042		48.51		52.80291
1608		3.785705		3.78675		40.09367		16.63964		13.4079		23.0449		23.04716		79.59635		52.01857		54		0.2104889		40.22075		40		23.04096		94.17012		98.38288		56.42752		52.78663		52.81599		61.35195		35.30712		35.3		98.35605		48.52741		48.51		52.97284
1611		3.787927		3.78675		40.20457		8.16766		13.4079		22.99488		23.02481		79.62247		52.05958		54		0.4081865		40.21601		40		23.03844		102.2651		98.11944		54.34785		52.85071		52.70074		63.14407		35.30323		35.3		98.29932		48.50049		48.51		52.7037
1614		3.786319		3.78675		40.12424		16.66827		13.4079		23.05923		23.02542		79.56555		52.14578		54		0.6395862		40.22423		40		23.0437		94.16811		98.14434		56.36838		52.75981		52.86398		60.60194		35.29234		35.3		98.14334		48.51999		48.51		52.89874
1617		3.786728		3.78675		40.14424		8.237432		13.4079		23.00269		23.04367		79.64962		52.07283		54		0.4126048		40.24096		40		23.05409		102.1928		98.42559		54.44634		52.79737		52.66275		62.9885		35.29874		35.3		98.23606		48.49497		48.51		52.64847
1620		3.78631		3.78675		40.12368		16.48387		13.4079		23.04149		23.04377		79.60435		51.96984		54		0.09899926		40.20857		40		23.03496		94.12857		98.24327		56.40497		52.75997		52.88249		60.41757		35.28431		35.3		98.02833		48.52236		48.51		52.9224
1623		3.787862		3.78675		40.20132		8.319705		13.4079		23.06683		23.01071		79.54791		52.06151		54		0.3494927		40.17951		40		23.01785		102.127		98.28079		54.42763		52.75104		52.74183		61.73434		35.3138		35.3		98.45377		48.52986		48.51		52.99737
1626		3.787583		3.78675		40.18757		16.52426		13.4079		23.05597		23.01238		79.55161		51.96795		54		0.06975472		40.22172		40		23.04349		94.33517		98.32508		56.37493		52.78005		52.55841		63.85807		35.29536		35.3		98.18814		48.51378		48.51		52.83662
1629		3.786367		3.78675		40.12664		8.340806		13.4079		22.9991		23.02276		79.61545		52.00253		54		0.1524588		40.22829		40		23.04776		102.1585		98.13125		54.38158		52.80622		52.8081		61.62077		35.30605		35.3		98.34164		48.50269		48.51		52.72571
1632		3.785179		3.78675		40.06683		16.56793		13.4079		23.00536		23.03916		79.6243		52.04961		54		0.2710926		40.20324		40		23.03304		94.20581		98.28723		56.39545		52.77084		52.72876		62.05839		35.31377		35.3		98.45253		48.50714		48.51		52.77035
1635		3.786394		3.78675		40.12725		8.269198		13.4079		23.0152		23.05151		79.62775		52.07028		54		0.3397764		40.22588		40		23.04695		102.2459		98.20801		54.37645		52.77603		52.81379		61.26112		35.29326		35.3		98.15623		48.50295		48.51		52.72842
1638		3.786998		3.78675		40.15786		16.42906		13.4079		23.07763		23.02398		79.5391		51.97223		54		0.09577548		40.20122		40		23.03246		94.31494		98.27439		56.3621		52.79087		52.9029		60.51661		35.30979		35.3		98.39355		48.50655		48.51		52.76443
1641		3.787504		3.78675		40.18289		8.402928		13.4079		23.02351		23.02759		79.59741		52.07397		54		0.3719093		40.2285		40		23.04915		102.0048		98.31547		54.46266		52.82844		52.83035		61.61694		35.28944		35.3		98.10071		48.51536		48.51		52.8526
1644		3.785184		3.78675		40.06656		16.55111		13.4079		23.01453		23.06958		79.6515		52.07312		54		0.426157		40.20823		40		23.03732		94.20505		98.2689		56.38707		52.80338		53.08221		58.84762		35.2926		35.3		98.14519		48.53043		48.51		53.00336
1647		3.78694		3.78675		40.15428		8.307177		13.4079		23.05147		23.07111		79.6202		52.06171		54		0.3762594		40.22065		40		23.0451		102.0439		98.37954		54.46677		52.87098		52.73153		63.03035		35.29319		35.3		98.15336		48.51069		48.51		52.80597
1650		3.786186		3.78675		40.11656		16.50865		13.4079		23.10502		23.06251		79.55265		52.01949		54		0.2376151		40.21681		40		23.04313		94.21238		98.36277		56.40984		52.8265		52.63689		63.53564		35.28003		35.3		97.96412		48.51254		48.51		52.82437
1653		3.785573		3.78675		40.08544		8.392444		13.4079		23.04155		23.04513		79.59391		51.9801		54		0.1070886		40.24637		40		23.06116		102.0586		98.14715		54.40317		52.74274		52.79367		61.13112		35.31626		35.3		98.48473		48.52117		48.51		52.91064
1656		3.784649		3.78675		40.03919		16.37549		13.4079		23.05011		23.01608		79.557		52.01842		54		0.2002991		40.23087		40		23.05218		94.33448		98.3523		56.37381		52.82513		52.74809		62.41158		35.31419		35.3		98.45501		48.51341		48.51		52.83307
1659		3.786335		3.78675		40.12345		8.47258		13.4079		23.00581		23.06566		79.65065		52.0149		54		0.2314137		40.18863		40		23.02717		101.8143		98.30035		54.50131		52.87167		52.73957		62.96561		35.30147		35.3		98.27079		48.50835		48.51		52.78239
1662		3.784831		3.78675		40.04783		16.31834		13.4079		23.06905		23.03807		79.56194		52.07046		54		0.374386		40.2386		40		23.05749		94.38976		98.14553		56.30814		52.82152		52.7866		61.99397		35.31283		35.3		98.43481		48.48911		48.51		52.59006
1665		3.786516		3.78675		40.13175		8.492929		13.4079		23.05483		23.01468		79.55653		52.05859		54		0.3812476		40.20702		40		23.03885		102.0487		98.19987		54.41796		52.83744		52.7369		62.64979		35.27888		35.3		97.94502		48.50008		48.51		52.69978
1668		3.784903		3.78675		40.05075		16.34118		13.4079		23.03127		23.03046		79.60309		52.04282		54		0.3188		40.21019		40		23.04108		94.31676		98.1107		56.31713		52.85625		52.7347		62.86278		35.282		35.3		97.98967		48.50193		48.51		52.71833
1671		3.785644		3.78675		40.08742		8.510132		13.4079		23.08358		23.02046		79.54003		51.89007		54		0		40.21798		40		23.04608		101.8558		98.28523		54.4882		52.83767		52.80402		61.98653		35.30084		35.3		98.26107		48.50088		48.51		52.70775
1674		3.785485		3.78675		40.07965		16.23476		13.4079		23.04467		23.015		79.57132		52.06662		54		0.4914167		40.23585		40		23.05712		94.53695		98.29874		56.31219		52.84836		52.56926		64.44132		35.30917		35.3		98.3822		48.5053		48.51		52.75199
1677		3.788384		3.78675		40.22456		8.588781		13.4079		22.97931		23.06		79.68944		52.00192		54		0.2879058		40.2128		40		23.04363		101.8844		98.28832		54.4849		52.83993		52.77406		62.31048		35.32481		35.3		98.60793		48.51393		48.51		52.83827
1680		3.784969		3.78675		40.05345		16.22228		13.4079		23.05459		23.04039		79.59474		51.97749		54		0.200391		40.22289		40		23.05002		94.67543		98.1306		56.23523		52.75563		52.68627		62.34656		35.28857		35.3		98.08551		48.51285		48.51		52.82747
1683		3.7871		3.78675		40.15988		8.561033		13.4079		23.06579		23.04672		79.58898		52.01085		54		0.2793688		40.19347		40		23.03269		101.8312		98.37529		54.51862		52.82641		52.8808		61.10814		35.29376		35.3		98.16003		48.50275		48.51		52.72649
1686		3.787305		3.78675		40.17027		16.24909		13.4079		23.08673		23.0677		79.59074		52.04199		54		0.4030051		40.21701		40		23.04714		94.51333		98.12407		56.27363		52.76142		52.71959		62.07063		35.31717		35.3		98.49771		48.51835		48.51		52.88246
1689		3.785605		3.78675		40.08548		8.507758		13.4079		23.03912		23.06401		79.63327		52.03171		54		0.3727687		40.19091		40		23.03181		101.8212		98.42044		54.53257		52.80376		52.82945		61.39374		35.29736		35.3		98.21276		48.49747		48.51		52.67365
1692		3.785566		3.78675		40.08354		16.24197		13.4079		23.06677		23.04366		79.58783		51.9698		54		0.2478629		40.22358		40		23.05173		94.52377		98.06056		56.25723		52.83151		52.87476		61.21748		35.30862		35.3		98.37567		48.52021		48.51		52.9011
1695		3.785846		3.78675		40.09762		8.559269		13.4079		23.03161		23.05412		79.63817		51.99476		54		0.3023489		40.27358		40		23.08206		101.9523		98.17531		54.44159		52.73722		52.71437		61.87882		35.31626		35.3		98.48616		48.5042		48.51		52.74093
1698		3.78887		3.78675		40.24896		16.26585		13.4079		23.04475		23.06861		79.64254		51.9939		54		0.2825215		40.16351		40		23.01635		94.62581		98.12997		56.25221		52.77977		52.76967		61.74922		35.30582		35.3		98.3369		48.51174		48.51		52.81644
1701		3.787208		3.78675		40.16566		8.531338		13.4079		23.03821		23.03557		79.61886		51.94408		54		0.1942819		40.22124		40		23.05131		101.8486		98.34962		54.51567		52.78254		53.00127		59.45775		35.31175		35.3		98.42366		48.51329		48.51		52.83202
1704		3.788416		3.78675		40.22609		16.23209		13.4079		23.05218		23.0369		79.60848		51.92268		54		0.1152319		40.23061		40		23.05725		94.51836		98.13932		56.28523		52.74769		52.79732		61.14987		35.29387		35.3		98.16595		48.52081		48.51		52.90722
1707		3.787258		3.78675		40.16801		8.573992		13.4079		23.03422		23.05712		79.64254		52.01174		54		0.3545114		40.23751		40		23.06171		101.6955		98.39537		54.56742		52.83635		52.66698		63.34041		35.29814		35.3		98.22733		48.50515		48.51		52.75057
1710		3.785954		3.78675		40.10253		16.20228		13.4079		23.06797		23.04643		79.59636		52.01026		54		0.3328294		40.20349		40		23.04162		94.52927		98.30803		56.32509		52.8007		52.77784		61.87656		35.30615		35.3		98.34193		48.50245		48.51		52.7235
1713		3.786286		3.78675		40.11919		8.55253		13.4079		23.0272		23.07054		79.66221		51.99064		54		0.3242705		40.23432		40		23.06045		101.8955		98.35256		54.50771		52.78101		52.7691		61.76344		35.28645		35.3		98.05864		48.52677		48.51		52.96691
1716		3.785251		3.78675		40.06699		16.21066		13.4079		23.05963		23.03082		79.58148		51.96327		54		0.2279664		40.1914		40		23.03497		94.48968		98.33295		56.33901		52.80196		52.74957		62.1662		35.29242		35.3		98.14306		48.50982		48.51		52.7974
1719		3.786445		3.78675		40.12621		8.565467		13.4079		23.02669		23.05868		79.63928		51.91745		54		0.07856927		40.24284		40		23.06616		101.8423		98.29336		54.50193		52.79995		52.77958		61.84549		35.29141		35.3		98.12847		48.49464		48.51		52.64566
1722		3.78727		3.78675		40.16774		16.18172		13.4079		23.05231		23.09521		79.65003		51.99024		54		0.270954		40.21884		40		23.05209		94.52186		98.26918		56.31635		52.76911		52.77655		61.56567		35.29334		35.3		98.15688		48.50512		48.51		52.7505
1725		3.78826		3.78675		40.21692		8.54225		13.4079		23.07791		23.04658		79.57881		51.98377		54		0.2349879		40.20398		40		23.04353		101.8699		98.2837		54.49555		52.82168		52.77285		62.1288		35.29081		35.3		98.12083		48.51116		48.51		52.81086
1728		3.787618		3.78675		40.18465		16.23534		13.4079		23.04427		23.0535		79.62125		51.98147		54		0.2111169		40.26565		40		23.08087		94.3969		98.21759		56.33587		52.8479		52.78276		62.29016		35.3131		35.3		98.442		48.51924		48.51		52.89177
1731		3.787996		3.78675		40.20316		8.594386		13.4079		23.08708		23.05403		79.58946		51.9978		54		0.2675365		40.23102		40		23.06043		102.0098		98.11266		54.41898		52.79142		52.79287		61.62676		35.27418		35.3		97.88081		48.50553		48.51		52.75469
1734		3.787213		3.78675		40.16381		16.23479		13.4079		23.05316		23.0576		79.62778		51.90568		54		0.06626178		40.22221		40		23.05546		94.50063		98.0057		56.25664		52.84872		52.8237		61.89027		35.28634		35.3		98.05551		48.50102		48.51		52.70959
1737		3.787339		3.78675		40.17014		8.578194		13.4079		23.05425		23.06571		79.64146		52.00492		54		0.3345961		40.24726		40		23.07082		101.7577		98.66106		54.61758		52.78745		52.89655		60.5483		35.30339		35.3		98.30118		48.51198		48.51		52.81936
1740		3.787612		3.78675		40.18377		16.2227		13.4079		23.01964		23.04221		79.65942		52.02287		54		0.3689851		40.20523		40		23.04592		94.47172		98.33328		56.34611		52.81321		52.73057		62.46628		35.30691		35.3		98.35193		48.50821		48.51		52.78162
1743		3.786419		3.78675		40.12411		8.558522		13.4079		23.0208		23.01942		79.63437		51.93874		54		0.1093657		40.2284		40		23.06014		101.9119		98.30678		54.48847		52.82107		52.75884		62.26492		35.2996		35.3		98.24573		48.51727		48.51		52.8722
1746		3.786368		3.78675		40.12132		16.15573		13.4079		23.10464		23.04593		79.57126		51.95954		54		0.2645799		40.23548		40		23.06471		94.53796		98.18613		56.29111		52.80175		52.7745		61.91818		35.29463		35.3		98.17404		48.50917		48.51		52.7911
1749		3.785945		3.78675		40.10032		8.658696		13.4079		23.05143		23.03763		79.62591		52.01364		54		0.4027797		40.24894		40		23.07313		101.7402		98.43272		54.56491		52.81718		52.78044		62.01465		35.29399		35.3		98.16557		48.50534		48.51		52.75276
1752		3.787167		3.78675		40.16137		16.02207		13.4079		23.00945		23.05387		79.68077		51.93408		54		0.1561854		40.23194		40		23.06327		94.7605		98.31649		56.26829		52.80149		52.8794		60.86728		35.30872		35.3		98.37756		48.52031		48.51		52.90253
1755		3.787369		3.78675		40.17132		8.764241		13.4079		23.06037		23.06614		79.64104		51.93655		54		0.1458232		40.19907		40		23.04385		101.6164		98.46054		54.6025		52.81473		52.77026		62.09368		35.30004		35.3		98.25283		48.52553		48.51		52.95466
1758		3.786011		3.78675		40.10328		15.83762		13.4079		23.03597		23.05528		79.65333		52.03335		54		0.4071726		40.24105		40		23.06936		94.84632		98.02062		56.1707		52.80055		52.87812		60.87373		35.29863		35.3		98.23107		48.5106		48.51		52.80532
1761		3.786507		3.78675		40.12763		8.884318		13.4079		23.07201		23.04934		79.61168		51.96466		54		0.3274823		40.13626		40		23.00683		101.4438		98.26877		54.59326		52.81641		52.91179		60.6955		35.29993		35.3		98.24902		48.50813		48.51		52.78064
1764		3.787399		3.78675		40.17196		15.73369		13.4079		23.06236		23.07404		79.64601		52.00886		54		0.4372787		40.24568		40		23.07282		95.09261		98.47606		56.22433		52.76462		52.78061		61.48988		35.31212		35.3		98.42517		48.5286		48.51		52.98541
1767		3.78633		3.78675		40.11845		9.00681		13.4079		23.09988		23.08078		79.6101		51.88108		54		0.0517604		40.22456		40		23.06047		101.4596		98.3048		54.5991		52.77329		52.7839		61.54494		35.30876		35.3		98.3761		48.52933		48.51		52.99266
1770		3.787823		3.78675		40.19279		15.70452		13.4079		23.01371		23.05872		79.67479		51.95285		54		0.2409868		40.22046		40		23.05834		95.02865		98.30542		56.19578		52.8382		52.65982		63.43443		35.29988		35.3		98.24718		48.5187		48.51		52.88641
1773		3.787295		3.78675		40.16646		9.014916		13.4079		23.0908		23.08031		79.62175		51.98436		54		0.3141571		40.20192		40		23.04754		101.3212		98.16052		54.59788		52.80814		52.88427		60.88889		35.3068		35.3		98.34674		48.53106		48.51		53.01008
1776		3.786018		3.78675		40.10209		15.66536		13.4079		23.08238		23.02879		79.5724		51.96022		54		0.2451795		40.21398		40		23.05509		95.0142		98.18596		56.16917		52.80368		52.69593		62.7282		35.29355		35.3		98.15487		48.48056		48.51		52.50508
1779		3.788726		3.78675		40.23764		9.0824		13.4079		23.05624		23.0724		79.64172		51.9346		54		0.1537054		40.18857		40		23.04013		101.253		98.36429		54.66455		52.81441		52.7653		62.14144		35.28171		35.3		97.98424		48.49793		48.51		52.67878
1782		3.78632		3.78675		40.11737		15.56509		13.4079		23.05428		23.02658		79.59294		51.89329		54		0.2129769		40.20664		40		23.0513		95.08221		98.27577		56.17852		52.816		52.72271		62.58019		35.30349		35.3		98.29896		48.4967		48.51		52.66656
1785		3.785866		3.78675		40.09445		9.157827		13.4079		23.08917		23.04081		79.57758		51.88722		54		0.1776562		40.22629		40		23.06342		101.2618		98.17927		54.61811		52.81453		52.82267		61.56686		35.2911		35.3		98.11915		48.49775		48.51		52.67709
1788		3.788257		3.78675		40.21372		15.67876		13.4079		23.00394		23.02787		79.65218		51.9763		54		0.4164989		40.24574		40		23.07541		95.09929		98.16708		56.14554		52.78757		52.84182		61.1041		35.31132		35.3		98.40995		48.50868		48.51		52.78643
1791		3.785449		3.78675		40.07298		9.01587		13.4079		23.00585		23.07909		79.70337		51.90377		54		0.1897483		40.2044		40		23.05092		101.3709		98.17657		54.58934		52.78188		52.69643		62.50155		35.28757		35.3		98.06693		48.50798		48.51		52.7794
1794		3.787922		3.78675		40.19671		15.5582		13.4079		23.05752		23.05168		79.62394		51.94482		54		0.2904403		40.15884		40		23.02389		95.04703		97.9995		56.11268		52.82399		52.64245		63.4625		35.30994		35.3		98.38787		48.509		48.51		52.78967
1797		3.789186		3.78675		40.25995		9.126535		13.4079		23.019		23.04103		79.64824		51.90111		54		0.1469182		40.254		40		23.08132		101.3375		98.32289		54.63321		52.80998		52.90992		60.64684		35.2998		35.3		98.24269		48.50088		48.51		52.70844
1800		3.786877		3.78675		40.14441		15.48863		13.4079		23.03391		23.02671		79.61557		51.91896		54		0.200687		40.18136		40		23.03804		95.16893		98.37642		56.18019		52.79566		52.74342		62.16886		35.3205		35.3		98.54163		48.52174		48.51		52.9171
