Trend data for Model:	
Model time base:		3
Plot duration (secs):		1770

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
1569		3.787619		3.78675		40.23411		12.11354		11.98642		22.88902		22.86252		79.31727		54.15396		54		11.98642		39.68757		40		22.83802		98.3823		98.33716		55.45296		52.87388		52.68705		63.52057		35.299		35.3		98.28709		48.50592		48.51		52.75418
1572		3.785118		3.78675		40.10852		11.98035		11.86832		22.89707		22.89104		79.32884		54.11246		54		11.86832		39.77887		40		22.89245		98.63109		98.12612		55.32307		52.89215		52.63629		64.21141		35.29064		35.3		98.16446		48.52019		48.51		52.89695
1575		3.787553		3.78675		40.22997		12.00161		11.99174		22.92557		22.91361		79.32354		54.15485		54		11.99174		39.75379		40		22.87706		98.51561		98.16737		55.34795		52.82928		52.69193		63.02361		35.30237		35.3		98.33198		48.53176		48.51		53.01288
1578		3.786594		3.78675		40.18103		11.9792		12.19457		22.84958		22.88015		79.35107		54.22487		54		12.19457		39.76604		40		22.88409		98.5389		98.29678		55.36176		52.85187		52.8995		61.17487		35.30172		35.3		98.32144		48.50411		48.51		52.73648
1581		3.785175		3.78675		40.10959		11.98732		11.68856		22.90431		22.93003		79.34651		54.0487		54		11.68856		39.80621		40		22.90787		98.40883		98.07123		55.32332		52.82966		53.03604		59.587		35.29193		35.3		98.17826		48.50639		48.51		52.75942
1584		3.784559		3.78675		40.07828		12.03705		11.98725		22.89043		22.90561		79.33787		54.15193		54		11.98725		39.78375		40		22.89405		98.53126		98.40815		55.36688		52.82455		52.89331		60.96071		35.29157		35.3		98.17204		48.5204		48.51		52.89969
1587		3.785582		3.78675		40.12893		11.87627		11.88322		22.90832		22.89215		79.31598		54.11536		54		11.88322		39.77444		40		22.88813		98.57825		98.39014		55.3385		52.84867		52.8653		61.48189		35.28929		35.3		98.13758		48.53474		48.51		53.04319
1590		3.787196		3.78675		40.20944		11.91852		12.05237		22.90368		22.88231		79.31088		54.1737		54		12.05237		39.77313		40		22.88702		98.53114		98.06059		55.2535		52.85856		52.72634		62.97004		35.3123		35.3		98.46813		48.51995		48.51		52.89544
1593		3.785977		3.78675		40.14807		11.96156		11.85676		22.94232		22.87574		79.27867		54.10538		54		11.85676		39.82746		40		22.91929		98.45356		98.07609		55.26549		52.85207		52.8282		61.88705		35.28012		35.3		98.00349		48.51395		48.51		52.83556
1596		3.786335		3.78675		40.16579		11.81533		12.04536		22.83986		22.88808		79.35408		54.17052		54		12.04536		39.73128		40		22.86125		98.41808		98.08549		55.26348		52.80954		52.98288		59.91372		35.2898		35.3		98.1419		48.51975		48.51		52.89369
1599		3.786043		3.78675		40.15087		11.93106		11.8118		22.87405		22.88342		79.32747		54.08904		54		11.8118		39.81107		40		22.9088		98.43125		98.1735		55.26881		52.90793		52.80191		62.70947		35.30284		35.3		98.32845		48.51551		48.51		52.8514
1602		3.786609		3.78675		40.17886		11.95767		12.02738		22.91615		22.89127		79.30379		54.16356		54		12.02738		39.77905		40		22.88927		98.48197		97.91794		55.17959		52.87299		52.96302		60.7507		35.2896		35.3		98.13587		48.4958		48.51		52.65429
1605		3.787272		3.78675		40.2116		11.93746		11.90369		22.86832		22.91778		79.35292		54.12023		54		11.90369		39.80404		40		22.90398		98.47224		98.28345		55.25679		52.86979		52.83384		62.01253		35.28335		35.3		98.04266		48.51533		48.51		52.84968
1608		3.78653		3.78675		40.17393		11.93733		11.83662		22.91036		22.86298		79.28733		54.0966		54		11.83662		39.80336		40		22.90325		98.41533		98.14394		55.22377		52.86119		52.87934		61.47308		35.294		35.3		98.19454		48.50387		48.51		52.73521
1611		3.78526		3.78675		40.1098		11.85112		11.80329		22.89183		22.88216		79.31215		54.0846		54		11.80329		39.78764		40		22.89353		98.45119		97.9748		55.15856		52.88024		52.87811		61.67714		35.29697		35.3		98.2346		48.5161		48.51		52.85757
1614		3.784792		3.78675		40.08584		11.90048		11.95329		22.95441		22.91591		79.29247		54.13628		54		11.95329		39.74261		40		22.86622		98.56637		98.25019		55.18618		52.85992		52.88419		61.41737		35.27984		35.3		97.98618		48.51686		48.51		52.86514
1617		3.788137		3.78675		40.25272		12.01538		12.05133		22.86472		22.92603		79.35869		54.16995		54		12.05133		39.84029		40		22.92455		98.31198		98.30266		55.25035		52.86136		52.70313		63.24633		35.30792		35.3		98.38898		48.50387		48.51		52.7353
1620		3.787095		3.78675		40.20052		11.86527		11.89413		22.9005		22.9393		79.34318		54.11497		54		11.89413		39.78533		40		22.8913		98.64514		98.44012		55.19045		52.81816		52.95503		60.29484		35.28015		35.3		97.98762		48.49701		48.51		52.66683
1623		3.785751		3.78675		40.13263		11.83975		11.981		22.88593		22.89859		79.3264		54.14481		54		11.981		39.83672		40		22.92186		98.38365		98.22217		55.18817		52.82599		52.93672		60.55643		35.29108		35.3		98.1434		48.51408		48.51		52.83764
1626		3.786211		3.78675		40.15541		11.93717		11.9467		22.93465		22.90474		79.29649		54.13252		54		11.9467		39.83476		40		22.92039		98.39779		98.19927		55.17013		52.82395		52.78162		62.08899		35.30785		35.3		98.38416		48.50955		48.51		52.79231
1629		3.786179		3.78675		40.15331		11.99555		11.83947		22.92489		22.93297		79.32115		54.09493		54		11.83947		39.80688		40		22.90339		98.35487		98.15255		55.16101		52.89286		52.84208		62.17184		35.3015		35.3		98.29278		48.51824		48.51		52.87948
1632		3.786728		3.78675		40.18042		11.92661		11.90614		22.8877		22.91235		79.33216		54.11771		54		11.90614		39.78755		40		22.89153		98.39334		98.25388		55.1696		52.83854		52.74307		62.62042		35.28458		35.3		98.04832		48.52596		48.51		52.95672
1635		3.787005		3.78675		40.19418		11.90273		11.81063		22.87316		22.91896		79.34682		54.08419		54		11.81063		39.85723		40		22.93309		98.35612		98.20981		55.15741		52.92738		52.78039		63.13667		35.29538		35.3		98.20243		48.51239		48.51		52.82108
1638		3.788014		3.78675		40.24462		11.79145		12.04844		22.92939		22.89965		79.29618		54.16639		54		12.04844		39.81828		40		22.90945		98.49166		97.9533		55.04938		52.81939		52.79341		61.92802		35.30679		35.3		98.36555		48.52712		48.51		52.96847
1641		3.784627		3.78675		40.07463		11.90766		11.69295		22.90348		22.94341		79.3429		54.04266		54		11.69295		39.84045		40		22.92251		98.33969		98.40571		55.18838		52.83858		52.7696		62.35887		35.30373		35.3		98.32		48.51046		48.51		52.802
1644		3.785241		3.78675		40.10515		12.05873		11.67861		22.9038		22.90479		79.31692		54.03734		54		11.67861		39.88008		40		22.94604		98.3056		98.11748		55.11382		52.86587		52.90823		61.24633		35.29151		35.3		98.14272		48.50633		48.51		52.76072
1647		3.787551		3.78675		40.22051		11.88385		11.8094		22.90917		22.93976		79.3366		54.08248		54		11.8094		39.91767		40		22.96836		98.42285		98.055		55.06163		52.85121		52.85805		61.60226		35.29365		35.3		98.1736		48.5034		48.51		52.73152
1650		3.787781		3.78675		40.23173		11.91439		11.92505		22.95181		22.94522		79.3124		54.12238		54		11.92505		39.85983		40		22.93346		98.37109		98.08464		55.06844		52.8713		52.92676		61.11668		35.29251		35.3		98.15481		48.51423		48.51		52.83995
1653		3.785935		3.78675		40.13936		11.97631		11.85282		22.86639		22.91928		79.35266		54.097		54		11.85282		39.8693		40		22.93891		98.3438		98.27979		55.11013		52.86887		52.81806		62.17899		35.29168		35.3		98.14032		48.51002		48.51		52.79793
1656		3.787008		3.78675		40.19278		11.76796		11.67257		22.87443		22.89613		79.33237		54.03411		54		11.67257		39.81129		40		22.90388		98.3463		98.15645		55.06508		52.82469		52.73866		62.53347		35.28856		35.3		98.09252		48.50248		48.51		52.72243
1659		3.787431		3.78675		40.21369		11.88343		11.94529		22.91951		22.93204		79.32733		54.12856		54		11.94529		39.85288		40		22.92863		98.43761		98.3526		55.08507		52.80942		52.76344		62.13465		35.30559		35.3		98.33749		48.5162		48.51		52.85966
1662		3.787927		3.78675		40.23853		11.88213		11.79225		22.88645		22.94193		79.35711		54.07516		54		11.79225		39.88975		40		22.95056		98.28934		98.2252		55.07878		52.8633		52.62962		64.01008		35.30254		35.3		98.29206		48.52892		48.51		52.98691
1665		3.786323		3.78675		40.15805		11.99666		11.79139		22.90327		22.92688		79.33631		54.07453		54		11.79139		39.83648		40		22.91838		98.21116		98.15459		55.06747		52.8615		52.96326		60.65735		35.3103		35.3		98.40055		48.50696		48.51		52.76728
1668		3.784981		3.78675		40.09028		11.8481		11.9014		22.9088		22.92254		79.33054		54.11249		54		11.9014		39.92026		40		22.96844		98.49234		98.38906		55.0445		52.82522		52.83666		61.56209		35.28605		35.3		98.04987		48.51164		48.51		52.81408
1671		3.785402		3.78675		40.11089		11.94902		11.82737		22.95019		22.94902		79.32116		54.0865		54		11.82737		39.87122		40		22.93882		98.34348		98.0696		54.98871		52.84919		52.77088		62.45976		35.28331		35.3		98.00744		48.51063		48.51		52.80405
1674		3.786512		3.78675		40.16574		11.80361		11.64351		22.94118		22.95455		79.3318		54.02238		54		11.64351		39.88348		40		22.94599		98.37899		97.88743		54.92452		52.8122		52.86935		61.10724		35.28552		35.3		98.0377		48.5039		48.51		52.73672
1677		3.786206		3.78675		40.15011		11.8568		11.94116		22.90791		22.96088		79.35929		54.12546		54		11.94116		39.85426		40		22.92827		98.41794		98.08876		54.95593		52.8229		52.81773		61.73006		35.27881		35.3		97.93895		48.50957		48.51		52.79347
1680		3.787764		3.78675		40.22795		11.82488		11.87936		22.93705		22.91937		79.31362		54.10375		54		11.87936		39.88175		40		22.9446		98.3622		98.33041		55.01842		52.82348		52.86572		61.25561		35.27739		35.3		97.91684		48.49789		48.51		52.67666
1683		3.785488		3.78675		40.11391		11.90612		11.80937		22.94031		22.92271		79.31449		54.07916		54		11.80937		39.87626		40		22.94112		98.23763		98.16528		54.99849		52.81265		52.72301		62.57482		35.29716		35.3		98.19967		48.51529		48.51		52.85063
1686		3.785728		3.78675		40.12567		11.83624		11.84043		22.94827		22.9805		79.34884		54.08963		54		11.84043		39.89862		40		22.95435		98.3293		98.27077		54.99552		52.79656		52.79692		61.67522		35.3033		35.3		98.28787		48.52094		48.51		52.90718
1689		3.785155		3.78675		40.09711		11.92668		11.59194		22.88589		22.9396		79.36423		54.00307		54		11.59194		39.91781		40		22.9657		98.30945		98.29245		54.99974		52.78319		53.00694		59.4398		35.28694		35.3		98.05183		48.50861		48.51		52.78397
1692		3.785948		3.78675		40.13674		11.92729		11.89566		23.01824		22.9539		79.28605		54.10829		54		11.89566		39.86977		40		22.9367		98.2997		98.28594		54.99199		52.80166		52.83958		61.29671		35.29772		35.3		98.20568		48.50008		48.51		52.69869
1695		3.786939		3.78675		40.18631		11.95272		11.99191		22.95259		22.95929		79.33398		54.14146		54		11.99191		39.90976		40		22.96053		98.33678		97.90274		54.87981		52.82164		52.63005		63.59385		35.30391		35.3		98.29483		48.4996		48.51		52.69385
1698		3.786138		3.78675		40.14582		11.78545		11.85585		22.96378		22.96006		79.32862		54.09396		54		11.85585		39.85952		40		22.93022		98.39108		98.07718		54.90335		52.7962		52.85033		61.1359		35.2784		35.3		97.92626		48.5306		48.51		53.00401
1701		3.786151		3.78675		40.1463		11.86449		11.68269		22.91369		22.94105		79.35088		54.03353		54		11.68269		39.88253		40		22.94388		98.2264		98.03104		54.926		52.83793		52.98093		60.24556		35.30739		35.3		98.34246		48.50678		48.51		52.76589
1704		3.785207		3.78675		40.09884		11.81358		11.83527		22.95287		22.96112		79.33889		54.08626		54		11.83527		39.8991		40		22.95365		98.42272		98.17472		54.90397		52.80023		52.90469		60.63284		35.29324		35.3		98.13714		48.51215		48.51		52.81965
1707		3.78679		3.78675		40.17804		11.79092		11.48109		22.96783		22.93521		79.3132		53.96303		54		11.48109		39.89133		40		22.94883		98.34999		98.23787		54.93259		52.82045		52.80681		61.81482		35.29494		35.3		98.16146		48.4981		48.51		52.67917
1710		3.785278		3.78675		40.10216		11.8609		11.9406		22.93279		22.98397		79.37027		54.12232		54		11.9406		39.8924		40		22.94934		98.41273		98.56689		54.99012		52.80113		53.00871		59.60314		35.31642		35.3		98.46967		48.49362		48.51		52.63434
1713		3.785457		3.78675		40.11069		11.89285		11.97673		22.9303		22.95212		79.35193		54.1346		54		11.97673		39.91189		40		22.9609		98.32607		97.91707		54.8387		52.83769		52.695		63.10658		35.29282		35.3		98.1269		48.51669		48.51		52.86507
1716		3.787765		3.78675		40.22594		11.81345		11.66205		22.93882		22.9545		79.3497		54.02512		54		11.66205		39.90938		40		22.95925		98.40903		98.16717		54.8719		52.79959		52.96242		60.04933		35.29877		35.3		98.21123		48.49815		48.51		52.67981
1719		3.785176		3.78675		40.09647		11.85242		11.82751		22.95419		22.94242		79.33265		54.0823		54		11.82751		39.91591		40		22.96302		98.31815		98.071		54.86115		52.82715		52.68737		63.07396		35.30322		35.3		98.27341		48.49237		48.51		52.62203
1722		3.78644		3.78675		40.15936		11.92121		11.72363		22.94731		22.96742		79.3549		54.04596		54		11.72363		39.87658		40		22.9393		98.35866		98.1906		54.87521		52.86111		52.81985		62.08799		35.29338		35.3		98.13078		48.51794		48.51		52.87782
1725		3.787801		3.78675		40.22761		11.76238		11.88248		22.93028		22.97647		79.37375		54.10088		54		11.88248		39.91772		40		22.96385		98.26373		98.05762		54.86076		52.76602		52.6666		62.66981		35.28866		35.3		98.06185		48.51571		48.51		52.85548
1728		3.786874		3.78675		40.18109		11.92791		11.78165		22.93619		22.99693		79.38472		54.0656		54		11.78165		39.91435		40		22.96171		98.12716		98.25048		54.93603		52.80267		52.79581		61.743		35.28987		35.3		98.07848		48.5106		48.51		52.80451
1731		3.788469		3.78675		40.26084		11.88166		11.87674		22.92572		22.9588		79.36759		54.09837		54		11.87674		39.95095		40		22.98355		98.15216		98.25965		54.92606		52.78474		52.70179		62.50696		35.27835		35.3		97.91119		48.51785		48.51		52.8769
1734		3.787238		3.78675		40.19932		11.84247		11.86685		22.96464		22.95383		79.33979		54.0947		54		11.86685		39.93663		40		22.97483		98.36315		98.36082		54.89404		52.82484		52.82906		61.63543		35.30494		35.3		98.29375		48.50819		48.51		52.78024
1737		3.787621		3.78675		40.21846		11.91136		11.59138		22.94103		22.95897		79.36134		53.99877		54		11.59138		39.90109		40		22.95341		98.27142		98.36994		54.91238		52.77925		52.72003		62.27136		35.28022		35.3		97.93599		48.51093		48.51		52.8076
1740		3.785224		3.78675		40.09865		11.77541		11.69615		22.92743		22.96737		79.37706		54.03486		54		11.69615		39.91838		40		22.96369		98.37764		98.07729		54.80433		52.84268		52.81767		61.92733		35.28972		35.3		98.07095		48.53095		48.51		53.00794
1743		3.78526		3.78675		40.10052		11.81475		11.75534		22.95476		22.95355		79.35089		54.05518		54		11.75534		39.88936		40		22.94617		98.31829		98.34992		54.88072		52.77707		53.06236		58.82521		35.28595		35.3		98.01497		48.49646		48.51		52.66299
1746		3.787805		3.78675		40.22763		11.80732		11.90277		22.87602		22.95164		79.40321		54.10616		54		11.90277		39.94356		40		22.97859		98.43186		97.92162		54.74048		52.74329		52.91623		59.9496		35.29601		35.3		98.15908		48.50469		48.51		52.74526
1749		3.787081		3.78675		40.19152		11.85375		11.67553		22.92968		22.99135		79.39536		54.027		54		11.67553		39.90199		40		22.95355		98.23545		98.04056		54.81515		52.78895		52.70109		62.55684		35.30318		35.3		98.2621		48.52846		48.51		52.98311
1752		3.788177		3.78675		40.2464		11.74018		11.8594		22.93779		22.98469		79.38726		54.09053		54		11.8594		39.93028		40		22.97042		98.40633		98.24573		54.81719		52.80759		52.7203		62.5505		35.29216		35.3		98.10222		48.52223		48.51		52.92079
1755		3.785018		3.78675		40.08864		11.67624		11.64916		22.92233		22.98771		79.40166		54.01731		54		11.64916		39.98046		40		23.00048		98.33251		98.02411		54.77455		52.81706		52.76817		62.16698		35.28404		35.3		97.98491		48.52489		48.51		52.94745
1758		3.787431		3.78675		40.20918		11.92829		11.67184		22.99591		22.96299		79.33801		54.02497		54		11.67184		39.93022		40		22.97026		98.26951		98.17379		54.82029		52.84713		52.96648		60.48611		35.30664		35.3		98.30871		48.50481		48.51		52.74668
1761		3.784896		3.78675		40.08213		11.90171		11.65316		22.9954		22.97093		79.34477		54.0182		54		11.65316		39.94259		40		22.97759		98.24262		98.16975		54.81902		52.8145		52.57371		64.0885		35.30872		35.3		98.33721		48.51827		48.51		52.88129
1764		3.785205		3.78675		40.09734		11.85982		11.89007		22.95562		22.98126		79.38085		54.10018		54		11.89007		39.96521		40		22.99111		98.1705		98.06294		54.80586		52.80227		52.84054		61.29864		35.29767		35.3		98.17691		48.50787		48.51		52.77724
1767		3.785885		3.78675		40.13111		11.82588		11.68064		22.94912		22.98031		79.38649		54.02724		54		11.68064		39.92885		40		22.96921		98.26727		98.22571		54.81609		52.80163		52.7315		62.38328		35.30095		35.3		98.22205		48.51629		48.51		52.86141
1770		3.78682		3.78675		40.17797		11.97811		12.04974		22.97303		22.98236		79.37411		54.15507		54		12.04974		39.93987		40		22.97575		98.03482		98.16289		54.85187		52.83764		52.73151		62.74552		35.29816		35.3		98.1799		48.49919		48.51		52.6904
